steps_back,steps_forward,steps_back_spacing,steps_forward_spacing,add_downstream_data,add_upstream_data,max_depth,num_leaves,min_child_samples,n_estimators,learning_rate,reg_alpha,reg_lambda,colsample_bytree,train_time [s],prediction_time [s],MAPE,MAE,MSE
10,15,3,5,True,True,12,860,300,500,0.03,5,45,0.30000000000000004,22.213230100001056,0.8388511000011931,0.060378255411249984,6.131004163314733,104.79584767879496
10,15,3,5,True,True,12,1000,250,500,0.03,5,20,0.4,25.67231229999925,0.8984963000002608,0.059349957574508935,6.01112033683938,102.7585029024647
10,15,3,5,True,True,12,1060,300,500,0.04,10,45,0.4,24.99605640000027,0.8121691999995164,0.05970582924948481,6.052985641745783,103.14718928222756
10,15,3,5,True,True,11,1200,250,500,0.03,5,45,0.4,26.691384099997777,0.8477861999999732,0.05921692195480379,5.99756635525352,102.58901718786501
10,15,3,5,True,True,4,860,750,500,0.03,5,45,0.30000000000000004,8.967157800000678,0.4282385999995313,0.06437144768858628,6.643970883403926,115.20743263111827
10,15,3,5,True,True,12,1140,250,500,0.03,5,45,0.4,27.731917400001294,0.8606250999991971,0.05912366413492259,5.986805669128034,102.10536951903413
10,15,3,5,True,True,12,1160,250,500,0.03,10,40,0.4,27.067070299999614,0.8271159999994779,0.05919542313646683,5.995450960607661,102.42276572617602
10,15,3,5,True,True,12,1120,300,500,0.03,5,45,0.4,24.68692850000116,0.8007497999997213,0.05941902893248578,6.024106623616956,102.4653824530205
10,15,3,5,True,True,12,1260,200,500,0.03,5,45,0.4,29.43857620000017,0.8815771999998105,0.05913758814398053,5.983073533711793,102.25194263734681
10,15,3,5,True,True,12,1020,200,500,0.04,10,50,0.4,28.02748909999991,0.8917760999993334,0.05934113036839429,6.0014929736103735,102.62164831053299
10,15,3,5,True,True,12,920,250,500,0.03,5,45,0.4,24.88714970000001,0.8601502999999866,0.05912366413492259,5.986805669128034,102.10536951903413
10,15,3,5,True,True,12,900,250,100,0.03,10,50,0.4,6.002627500001836,0.14776319999873522,0.06398317329376527,6.482143487328765,108.35984629579757
10,15,3,5,True,True,11,940,200,500,0.04,5,40,0.30000000000000004,27.03591510000024,0.9135274999998728,0.0603005188527854,6.105875175778166,105.33603205235212
10,15,3,5,True,True,12,820,300,500,0.09,5,15,0.4,23.590141499999845,0.860986600000615,0.06139871788727434,6.225897767312018,107.37317783174835
10,15,3,5,True,True,11,1180,250,500,0.03,0,50,0.30000000000000004,23.942428199999995,0.7912405999995826,0.060282479198773706,6.120017865028972,105.35172633745283
10,15,3,5,True,True,12,980,250,500,0.03,5,45,0.4,26.941996599999584,0.8413499000007505,0.05912366413492259,5.986805669128034,102.10536951903413
10,15,3,3,True,True,12,1060,300,500,0.03,5,45,0.4,45.75566439999784,1.4494050000002972,0.059661043067787946,6.047409719882328,106.5053019436729
10,15,3,5,True,True,12,1100,250,500,0.03,5,45,0.4,28.523361300000033,0.9069005999999717,0.05912366413492259,5.986805669128034,102.10536951903413
10,15,3,5,True,True,12,1100,150,500,0.03,10,50,0.4,33.89010549999966,0.954604599999584,0.05918430297706354,5.981447250732213,102.75477887309259
10,15,3,5,True,True,12,1240,200,500,0.02,5,45,0.4,31.374403299999358,0.8955755999995745,0.05920830397268102,6.000943604794469,102.46662620866621
10,15,3,5,True,True,12,1120,200,500,0.04,0,50,0.4,29.75017790000038,0.8826018000008844,0.05921113116761582,5.990713123109466,102.27587228116903
10,15,3,5,True,True,12,1040,200,500,0.03,5,25,0.2,30.524553000000196,0.9419673999991574,0.060419399892718384,6.1412482719525965,103.59356401805742
10,15,3,1,True,True,11,1340,250,500,0.03,10,40,0.4,162.0567116000002,4.193211599998904,0.06585970438820758,6.837198219512406,136.1068315584841
10,15,3,5,True,True,12,700,150,500,0.02,5,45,0.4,28.674130099999275,0.8723050000007788,0.05903194776781515,5.974666465777561,102.04206419227245
10,15,3,5,True,True,12,640,150,500,0.02,0,50,0.30000000000000004,25.702075099999092,0.9501659999996264,0.060320259852984004,6.130635686126651,105.38110526040892
10,15,3,5,True,True,12,1180,150,500,0.02,5,45,0.4,33.999408999999105,1.0471918000002916,0.05903194776781515,5.974666465777561,102.04206419227245
10,15,3,5,True,True,12,1160,150,500,0.02,5,45,0.4,35.69855869999992,0.9000664999994115,0.05903194776781515,5.974666465777561,102.04206419227245
10,15,3,5,True,True,3,1160,150,500,0.02,5,50,0.4,8.394917499999792,0.3590546000014001,0.06257231687245515,6.39353166761762,110.29958613985305
10,15,3,5,True,True,12,740,150,500,0.02,10,45,0.4,28.577496200000496,0.9843113999986599,0.05901566798527167,5.970062974845925,101.66162653211532
10,15,3,5,True,True,12,480,150,500,0.02,10,50,0.4,26.817327700000533,0.8638066000012259,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,12,320,150,500,0.02,15,50,0.4,26.582897399999638,0.9276099000016984,0.05896840498542586,5.969559855114026,101.52466616997471
10,15,3,5,True,True,6,340,150,500,0.02,10,50,0.4,15.137255699999514,0.673513699999603,0.060374299699170075,6.13622375441434,105.599086548797
10,15,3,5,True,True,12,460,150,500,0.02,10,50,0.4,28.34792379999999,0.9613048999999592,0.0590088632971276,5.972063555974836,101.84606739391745
10,15,3,5,True,True,11,560,100,500,0.02,15,50,0.4,32.12710700000025,1.0192274000000907,0.05909973499046657,5.973360547805202,101.9860383153343
10,15,3,5,True,True,11,420,100,500,0.01,15,50,0.9000000000000001,34.63924959999986,0.8491997000010088,0.059726869887943235,6.052646759591729,104.15127468615121
10,15,3,5,True,True,12,560,150,500,0.02,15,50,0.4,28.13527409999824,0.9354414999997971,0.05896840498542586,5.969559855114026,101.52466616997471
10,15,3,5,True,True,12,580,100,500,0.02,15,50,0.4,34.634058200000254,1.0214271999984703,0.0590565883201276,5.9683869560715275,101.81965285148124
10,15,3,5,True,True,12,560,100,500,0.02,15,50,0.4,33.07444410000062,1.1511193000005733,0.0590565883201276,5.9683869560715275,101.81965285148124
10,15,3,5,True,True,12,560,100,500,0.02,15,50,0.4,33.69699340000079,1.061670399999457,0.0590565883201276,5.9683869560715275,101.81965285148124
10,15,3,5,True,True,12,540,100,500,0.02,15,50,0.4,31.647708599997713,0.9491192000004958,0.0590565883201276,5.9683869560715275,101.81965285148124
10,15,3,5,True,True,11,540,100,500,0.02,15,50,0.4,31.327478600000177,0.904339799999434,0.05909973499046657,5.973360547805202,101.9860383153343
10,15,3,5,True,True,11,540,100,500,0.02,15,50,0.4,33.65948899999967,1.1368009999996502,0.05909973499046657,5.973360547805202,101.9860383153343
10,15,3,5,True,True,11,540,100,500,0.01,15,50,0.4,31.494936000000962,0.9136542999995072,0.060039322955411666,6.084719404507899,102.84585457026046
10,15,3,5,True,True,11,580,100,500,0.02,15,50,0.4,32.07408369999848,0.9432680999989316,0.05909973499046657,5.973360547805202,101.9860383153343
10,15,3,5,True,True,11,560,100,500,0.02,15,50,0.30000000000000004,31.227543800000603,0.9846369999986564,0.06026098737450898,6.109121979460557,105.15848853423627
10,15,3,5,True,True,11,480,100,500,0.02,15,50,0.4,29.915682500000912,0.8867239999990488,0.05909973499046657,5.973360547805202,101.9860383153343
